index,ground_truth,prediction,correct,edit_distance,gt_length,pred_length
12391,STRAITENED,STRAITENED,True,0,10,10
12392,FUZZ,FUZZ,True,0,4,4
12393,HEADPIECE,HEADPIECE,True,0,9,9
12394,ASPEN,ASPEH,False,1,5,5
12395,PEEVISHLY,PEEVISHLY,True,0,9,9
12396,BAKLAVA,BAKLAVA,True,0,7,7
12397,REINVEST,REINVEST,True,0,8,8
12398,SAFFLOWERS,SAFFLOWERS,True,0,10,10
12399,DECLARE,DECLARE,True,0,7,7
12400,RECOMBINES,RECOMBINES,True,0,10,10
12401,NONAPPEARANCE,NONAPPEARANCE,True,0,13,13
12402,BLOODHOUNDS,BLOODHOUNDS,True,0,11,11
12403,DIERESES,DIERESES,True,0,8,8
12404,CRACKDOWN,CRACKDOWN,True,0,9,9
12405,MULLENS,MULLENS,True,0,7,7
12406,GUNGE,GUNGE,True,0,5,5
12407,BURCH,BURCH,True,0,5,5
12408,APPROPRIATE,APPROPRIATE,True,0,11,11
12409,SAGACIOUS,SAGACIOUS,True,0,9,9
12410,VOLUNTARILY,VOLUNTARILY,True,0,11,11
12411,SUNDRESS,SUNDRESS,True,0,8,8
12412,CONUNDRUMS,CONUNDRUMS,True,0,10,10
12413,INTERMARRIES,INTERMARRIES,True,0,12,12
12414,PLUMBED,AAS,False,7,7,3
12415,PRANKS,PRANKS,True,0,6,6
12416,PROPAGATORS,PROPAGATORS,True,0,11,11
12417,SHAMEFULNESS,SHOMEFALNESS,False,2,12,12
12418,REATTAINS,REATTAINS,True,0,9,9
12419,ONONDAGA,ONONDAGA,True,0,8,8
12420,COPELAND,COPELAND,True,0,8,8
12421,WIFELESS,WIFELESS,True,0,8,8
12422,KUBLAI,KUBLOAI,False,1,6,7
12423,FILE,FILE,True,0,4,4
12424,PANCREATIC,PANCREATIC,True,0,10,10
12425,ASSOCIATIONS,ASSOCIATIONS,True,0,12,12
12426,PARENTHOOD,PARENTHOOD,True,0,10,10
12427,CENT,CENT,True,0,4,4
12428,NEBULAE,NEBULAE,True,0,7,7
12429,ELODEA,ELODEA,True,0,6,6
12430,AFFECTING,AFFECTING,True,0,9,9
12431,TEACHER,TEACHEN,False,1,7,7
12432,FURIOUSLY,FURIOUSLY,True,0,9,9
12433,KWH,KWH,True,0,3,3
12434,VISITANT,VISITANT,True,0,8,8
12435,BACCHANALIAN,BACCHANNIAN,False,2,12,11
12436,HUMMED,HUMMED,True,0,6,6
12437,ELYSIAN,ELYSIAN,True,0,7,7
12438,MOXIE,MOXIE,True,0,5,5
12439,VAUGHAN,VAUGHAN,True,0,7,7
12440,IRRIGATE,IRTIGATE,False,1,8,8
12441,RUMMAGING,RUMMAGING,True,0,9,9
12442,MODULUS,MODULUS,True,0,7,7
12443,KEELS,KEELS,True,0,5,5
12444,TRIVIALITY,TRIVIALITY,True,0,10,10
12445,BOUGAINVILLEA,BOUGAINVILLEA,True,0,13,13
12446,FOOTBALLER,FOOTBALLER,True,0,10,10
12447,MAFIA,MAFIA,True,0,5,5
12448,OSCILLATORY,OSCILLATORY,True,0,11,11
12449,WOWING,WOWING,True,0,6,6
12450,PROJECTIONISTS,PROJECTIONISTS,True,0,14,14
12451,FDR,FDR,True,0,3,3
12452,UNEQUIPPED,UNERAPPED,False,3,10,9
12453,GUILTINESS,GUILTINESS,True,0,10,10
12454,VULGARLY,VULGARLY,True,0,8,8
12455,MESS,MESS,True,0,4,4
12456,SUBTITLE,SUBTLE,False,2,8,6
12457,QUIDS,QUIDS,True,0,5,5
12458,HAWED,HAWED,True,0,5,5
12459,TRANSCENDENTALLY,TRANCENDENTALLY,False,1,16,15
12460,ROMANCE,ROMANCE,True,0,7,7
12461,BLABBERING,BLABBERING,True,0,10,10
12462,BROWNIAN,BROWNIAN,True,0,8,8
12463,GYNECOLOGY,GYNECOLGG,False,2,10,9
12464,HERIBERTO,HERIBERTO,True,0,9,9
12465,RUBINSTEIN,RUBINSTEIN,True,0,10,10
12466,INTIMIDATION,INTIMIDATION,True,0,12,12
12467,TRYINGLY,MNYSELY,False,5,8,7
12468,PLURALISTS,PLURALISTS,True,0,10,10
12469,KIDDED,KIDDED,True,0,6,6
12470,INVARIANT,INVARIANT,True,0,9,9
12471,BREAKDOWN,BREAKDOWN,True,0,9,9
12472,SALTEST,SALTEST,True,0,7,7
12473,TREMOR,TREMER,False,1,6,6
12474,MICKEYS,MICKEYS,True,0,7,7
12475,COMMON,COMMON,True,0,6,6
12476,DISTURBINGLY,DISTURBINGLY,True,0,12,12
12477,OUTSPEND,OUTSPEND,True,0,8,8
12478,DUFF,DUFF,True,0,4,4
12479,AMATI,AMATI,True,0,5,5
12480,ARTLESS,ARTLESS,True,0,7,7
12481,PINKO,PINKO,True,0,5,5
12482,ALKYDS,ALKYDS,True,0,6,6
12483,DUMDUM,DUMDUM,True,0,6,6
12484,XXXIX,XXXIX,True,0,5,5
12485,CONDITIONAL,CONDITIONAL,True,0,11,11
12486,SUPERSEDING,SUPERSEDING,True,0,11,11
12487,OUTPOINTING,OUTPOINTING,True,0,11,11
12488,CHALKING,CHALKING,True,0,8,8
12489,CHOICER,CHOICER,True,0,7,7
12490,SUDRA,SUDRA,True,0,5,5
12491,EQUIPPED,EQUIPPED,True,0,8,8
12492,MISREPORTS,MISREPORTS,True,0,10,10
12493,HUMMING,HUMMING,True,0,7,7
12494,UNDAUNTEDLY,UNDAUNTELY,False,1,11,10
12495,DOORYARDS,DOORYARDS,True,0,9,9
12496,APISHLY,APISHLY,True,0,7,7
12497,POTSHERDS,POTSHERDS,True,0,9,9
12498,ANNALISTS,ANNALISTS,True,0,9,9
12499,DENUDE,DENUDE,True,0,6,6
12500,CRUELLY,CRUELY,False,1,7,6
12501,AX,AX,True,0,2,2
12502,NAPPERS,NAPPERS,True,0,7,7
12503,ADDICTED,ADDICTED,True,0,8,8
12504,TENDENCY,TENDENCY,True,0,8,8
12505,FINCH,FINCH,True,0,5,5
12506,AERONAUTIC,AERONAUTIC,True,0,10,10
12507,BUNSEN,BUNSEN,True,0,6,6
12508,LAMB,LAMB,True,0,4,4
12509,GASOMETERS,GASOMETERS,True,0,10,10
12510,SIDELIGHT,SIDELIGHT,True,0,9,9
12511,RECEIPTED,RECEIPTED,True,0,9,9
12512,RELEASABLE,RELEASABLE,True,0,10,10
12513,VOYEURISM,BOGEURISM,False,2,9,9
12514,FACILITATES,FACILITATES,True,0,11,11
12515,BIMETALLICS,BIMETALLICS,True,0,11,11
12516,WORRIED,VEYLD,False,6,7,5
12517,OSCAR,OSCAR,True,0,5,5
12518,OPAQUEST,OPAQUEST,True,0,8,8
12519,IMMORAL,IMMORAL,True,0,7,7
12520,GRISTMILL,GRISTMILL,True,0,9,9
12521,UNFORTIFIED,UNFORTIFIED,True,0,11,11
12522,SULLIVAN,SULLIVAN,True,0,8,8
12523,ROBOTIZED,ROBOTIZED,True,0,9,9
12524,HAMILL,HAMILL,True,0,6,6
12525,BREADTH,BREADTH,True,0,7,7
12526,WIGGING,WIGGING,True,0,7,7
12527,4X4,AKN,False,3,3,3
12528,MULLIGANS,MULLIGANS,True,0,9,9
12529,TOTEM,TOTEM,True,0,5,5
12530,JAVANESE,CONENSS,False,6,8,7
12531,HAVOC,HAVOC,True,0,5,5
12532,LENGTH,LENGTH,True,0,6,6
12533,LIBRETTO,LIBRETTO,True,0,8,8
12534,RECAPITULATE,RECAPITULATE,True,0,12,12
12535,ANODYNE,ANODYNE,True,0,7,7
12536,AMERICANISMS,AMERICANISMS,True,0,12,12
12537,CLEMSON,CLEMSON,True,0,7,7
12538,SIDESHOWS,SIDESHOWS,True,0,9,9
12539,GRACIE,GRACIE,True,0,6,6
12540,HOPSCOTCH,HOPSCOTCH,True,0,9,9
12541,SLUTTIER,SLUTTIER,True,0,8,8
12542,KOWLOON,KOWLOON,True,0,7,7
12543,STATUETTES,STATUETTES,True,0,10,10
12544,PEERESS,PEERESS,True,0,7,7
12545,INTERMITTENTLY,INTERMITTENTLY,True,0,14,14
12546,BYRD,BYRD,True,0,4,4
12547,COUNTERCLAIM,COUNTERCLAIM,True,0,12,12
12548,RIFLED,RIFLED,True,0,6,6
12549,RELIANT,RELIANT,True,0,7,7
12550,MOCKING,MOCKING,True,0,7,7
12551,MISCONCEIVING,MISCONCEIVING,True,0,13,13
12552,COINERS,COINERS,True,0,7,7
12553,CANNIEST,CANNIEST,True,0,8,8
12554,CREDULITY,CREDULITY,True,0,9,9
12555,VASOMOTOR,VASOMOTOR,True,0,9,9
12556,AIRED,AIRED,True,0,5,5
12557,PUTRESCENCE,PUTRESCENCE,True,0,11,11
12558,PREMATURELY,PREMATURELY,True,0,11,11
12559,MITES,MITES,True,0,5,5
12560,TONE,TONE,True,0,4,4
12561,DEMISTING,DEMISTING,True,0,9,9
12562,ENSUING,ENSUING,True,0,7,7
12563,UNCTUOUSNESS,UNCTUOUSNESS,True,0,12,12
12564,DRAT,DRAT,True,0,4,4
12565,BECKY,BECKY,True,0,5,5
12566,REGATTAS,REGATTAS,True,0,8,8
12567,HOMO,HOMO,True,0,4,4
12568,SPECTERS,SPECTERS,True,0,8,8
12569,HARRODS,HARRODS,True,0,7,7
12570,CAVERS,CAVERS,True,0,6,6
12571,WHINIEST,WHINIEST,True,0,8,8
12572,CRITERIA,CRITERIA,True,0,8,8
12573,AUSCULTATION,AUSCULTATION,True,0,12,12
12574,CELLIST,CELLIST,True,0,7,7
12575,CONGESTS,CONGESTS,True,0,8,8
12576,VANS,VANS,True,0,4,4
12577,NOSING,NOSING,True,0,6,6
12578,TUBULAR,TUBULAR,True,0,7,7
12579,PUBS,PUBS,True,0,4,4
12580,INSINUATORS,INSINUATORS,True,0,11,11
12581,BESTRIDES,BESTRIDES,True,0,9,9
12582,ILEUM,ILEUM,True,0,5,5
12583,MOISTLY,MCOISTLY,False,1,7,8
12584,DISESTEEM,DISESTEEM,True,0,9,9
12585,FEDERATIONS,FEDERATIONS,True,0,11,11
12586,ERRATAS,ERRATAS,True,0,7,7
12587,OVERSUBSCRIBE,OVERSUBSCRIBE,True,0,13,13
12588,MISLABEL,MISLABEL,True,0,8,8
12589,WIRETAPPED,WIRETAPPED,True,0,10,10
12590,LANA,LANA,True,0,4,4
12591,GRAPEVINE,GRAPEVINE,True,0,9,9
12592,SCRAMBLES,SCRAMBLES,True,0,9,9
12593,WOTAN,WOTAN,True,0,5,5
12594,HIERARCHIES,HIERARCHIES,True,0,11,11
12595,SUPPURATES,SUPPURATES,True,0,10,10
12596,DELPHINIUM,DELPHINIUM,True,0,10,10
12597,RESTATING,RESTATING,True,0,9,9
12598,BESMEARING,BESMEARING,True,0,10,10
12599,ANTONIA,ANTONIA,True,0,7,7
12600,PHOTOMETER,PHOTAMETED,False,2,10,10
12601,BOFFIN,DUFFIN,False,2,6,6
12602,MONASTERIES,MONASTERIES,True,0,11,11
12603,DOVETAILING,DOVETAILING,True,0,11,11
12604,CONSPIRING,CONSPIRING,True,0,10,10
12605,BAPTISTS,BAPTISTS,True,0,8,8
12606,PELT,PELT,True,0,4,4
12607,UNRESISTANT,UNRESISTANT,True,0,11,11
12608,INDIVIDUALIZE,INDIVIDUALIZE,True,0,13,13
12609,INSIDIOUSLY,INSIDIOUSLY,True,0,11,11
12610,UNBURDEN,UNBURDEN,True,0,8,8
12611,SMASHES,SMASHES,True,0,7,7
12612,DICHOTOMIES,DICHOTOMIES,True,0,11,11
12613,CULPRIT,CULPRIT,True,0,7,7
12614,PHOTOSYNTHESIZES,PHOROSYNTETINS,False,5,16,14
12615,CROCHETING,CROCHETING,True,0,10,10
12616,TOGGING,AVERABLY,False,8,7,8
12617,CANNINESS,CANNINESS,True,0,9,9
12618,MEGABIT,MEGABIC,False,1,7,7
12619,OVERWORKED,OVERWORKED,True,0,10,10
12620,METED,METED,True,0,5,5
12621,TRUSTEESHIP,TRUSTEESHIP,True,0,11,11
12622,SURCHARGE,SURCHARGE,True,0,9,9
12623,NEURONS,NEURONS,True,0,7,7
12624,CENTAVO,MONTIRNG,False,6,7,8
12625,STRAIGHTNESS,STRAIGHTNESS,True,0,12,12
12626,HOOKA,HOOKA,True,0,5,5
12627,FREETOWN,JESOWY,False,5,8,6
12628,FRONTWARDS,RONTHEES,False,5,10,8
12629,KILOTON,KILOTON,True,0,7,7
12630,COWHAND,COWHAND,True,0,7,7
12631,DEFERENCE,DEFERENCE,True,0,9,9
12632,TOUGHING,TOUGHING,True,0,8,8
12633,SPOTTILY,SPOTTILY,True,0,8,8
12634,LAMBKIN,LAMBKIN,True,0,7,7
12635,RHINESTONE,RHINESTONE,True,0,10,10
12636,ODORIFEROUS,ODORIFEROUS,True,0,11,11
12637,UL,UL,True,0,2,2
12638,YIELDINGS,YIELDINGS,True,0,9,9
12639,RIGHTSIZE,RIGHTSIZE,True,0,9,9
12640,UNCROWNED,UNCROWNED,True,0,9,9
12641,REFUTER,RERUES,False,3,7,6
12642,HATTER,HATTER,True,0,6,6
12643,DEAFEN,DEAFEN,True,0,6,6
12644,INTERLEUKIN,INTERLEUKIN,True,0,11,11
12645,CORRUPTED,CORRUPTED,True,0,9,9
12646,UNCOMPENSATED,UNCOMPENSATED,True,0,13,13
12647,CHICKADEE,CHICKADEE,True,0,9,9
12648,FEEDBACK,FEEDBACK,True,0,8,8
12649,CABRERA,CABRERA,True,0,7,7
12650,RECAPITALIZATION,RECAPITALIZATION,True,0,16,16
12651,POLEAXES,POLEAXES,True,0,8,8
12652,HONDURAS,HONDURAS,True,0,8,8
12653,TAXER,TAXER,True,0,5,5
12654,INTERMARRY,INTERMARRY,True,0,10,10
12655,ROONEY,ROONEY,True,0,6,6
12656,PUZZLERS,PUZZIERS,False,1,8,8
12657,CUBES,CUBES,True,0,5,5
12658,GERARD,GERARD,True,0,6,6
12659,INTENSEST,INTENSEST,True,0,9,9
12660,NUDISM,NUDISM,True,0,6,6
12661,VALENTIN,VALENTIN,True,0,8,8
12662,CATCALLING,CACALLING,False,1,10,9
12663,GRUE,GRUE,True,0,4,4
12664,PATHOGENIC,PATARRENS,False,5,10,9
12665,PENETRABLE,PENETRABLE,True,0,10,10
12666,THERMOPLASTIC,THERMOPLASTIC,True,0,13,13
12667,HAIRBREADTH,HAIRBREADTH,True,0,11,11
12668,RECREATIONS,RECREATIONS,True,0,11,11
12669,GRAVIMETER,GRAVIMETER,True,0,10,10
12670,AMALGAMATE,AMALGAMATE,True,0,10,10
12671,DIVESTED,DIVESTED,True,0,8,8
12672,RAPTLY,RAPTLY,True,0,6,6
12673,SWATTED,SWATTED,True,0,7,7
12674,YANGTZE,YANGTZE,True,0,7,7
12675,SCRAPED,SCRAPED,True,0,7,7
12676,MUTTS,MUTTS,True,0,5,5
12677,PERUKE,BERUKE,False,1,6,6
12678,HEADLESS,EAARATES,False,6,8,8
12679,OUTBURSTS,OUTBURSTS,True,0,9,9
12680,ANGUISHED,ANGUISHED,True,0,9,9
12681,MEN,MEN,True,0,3,3
12682,HEARTSICK,HEARTSICK,True,0,9,9
12683,REVOLUTIONIZES,REVOLTIONIZES,False,1,14,13
12684,AERIALS,AERIALS,True,0,7,7
12685,KLINGON,KLINGON,True,0,7,7
12686,PECTORALS,PECTORALS,True,0,9,9
12687,DISTINCTIVE,DISTINCTIVE,True,0,11,11
12688,QUAY,QUAY,True,0,4,4
12689,STUPENDOUS,STAPENDOUS,False,1,10,10
12690,DISGUST,DISGUST,True,0,7,7
12691,DIVULGING,DIVULGING,True,0,9,9
12692,SCOTCH,SCOTCH,True,0,6,6
12693,UNPALATABLE,UNPALATABLE,True,0,11,11
12694,UNBLUSHING,UNBLUSHING,True,0,10,10
12695,STAUNCHER,STAUNCHER,True,0,9,9
12696,PREPOSITION,PREPOSITION,True,0,11,11
12697,SPRAWL,SPRAWL,True,0,6,6
12698,ALLOYING,ALLOYING,True,0,8,8
12699,RUTTY,RUTTY,True,0,5,5
12700,SHELTERS,SHELTERS,True,0,8,8
12701,FLINTY,FLINTY,True,0,6,6
12702,METALLURGISTS,METALLURGISTS,True,0,13,13
12703,CLINICA,CLINICA,True,0,7,7
12704,TOMB,TOMB,True,0,4,4
12705,GAMELY,GAMELY,True,0,6,6
12706,SUPS,SUPS,True,0,4,4
12707,DEPENDENTS,DEPENDENTS,True,0,10,10
12708,GEFER,GEFER,True,0,5,5
12709,LAB,LAB,True,0,3,3
12710,TESSELLATED,TESSELLATED,True,0,11,11
12711,SLINGBACK,SLINGBACK,True,0,9,9
12712,BIFURCATING,BIFURCATING,True,0,11,11
12713,RECRUDESCENT,RECRUDESCENT,True,0,12,12
12714,SLANTED,SLANTED,True,0,7,7
12715,CAPACITY,CAPACITY,True,0,8,8
12716,ALLEGROS,ALLEGROS,True,0,8,8
12717,PRESENCE,PRESENCE,True,0,8,8
12718,STEREOSCOPE,STEREOSCOPE,True,0,11,11
12719,FORTRAN,FORTRAN,True,0,7,7
12720,VAUBAN,VAUBAN,True,0,6,6
12721,QUAOAR,QUAOAR,True,0,6,6
12722,ACCOMPANIED,ACCOMPANIED,True,0,11,11
12723,DEBARKS,DEBARKS,True,0,7,7
12724,EXPULSION,EXPULSION,True,0,9,9
12725,BITERS,BITERS,True,0,6,6
12726,IMPERVIOUS,INERVIOUS,False,2,10,9
12727,LULU,LULU,True,0,4,4
12728,FATHEADS,FATHEADS,True,0,8,8
12729,RECKONS,RECKONS,True,0,7,7
12730,LUFTHANSA,LUFTHANSA,True,0,9,9
12731,POINCIANAS,POINCIANAS,True,0,10,10
12732,HAITIAN,HAITIAN,True,0,7,7
12733,NESTS,NEESTS,False,1,5,6
12734,EDGED,EDGED,True,0,5,5
12735,SCHEMATIZED,SCHEMATIZED,True,0,11,11
12736,MAHAYANIST,MAHAYANIST,True,0,10,10
12737,PRESTOS,PRESTOS,True,0,7,7
12738,MILLIBARS,MILLIBARS,True,0,9,9
12739,INEFFICIENT,INEFICIENT,False,1,11,10
12740,FUNERALS,FUNERALS,True,0,8,8
12741,VINDICATE,VINDICATE,True,0,9,9
12742,CONCOURSES,CONCOURSES,True,0,10,10
12743,PARROTS,PARROTS,True,0,7,7
12744,COLE,COLE,True,0,4,4
12745,SPREES,SPREES,True,0,6,6
12746,OILMAN,OILMAN,True,0,6,6
12747,JOLLIEST,JOLLIEST,True,0,8,8
12748,DEVOTEDLY,DEVOTEDLY,True,0,9,9
12749,ENTRANTS,ENTRANTS,True,0,8,8
12750,GASTRONOMIC,GASTRONOMIC,True,0,11,11
12751,SODIUM,SODIUM,True,0,6,6
12752,COATTAILS,COATTAILS,True,0,9,9
12753,THINGUMMIES,THINGUMMSIES,False,1,11,12
12754,MALADIES,MALADIES,True,0,8,8
12755,FIREHOUSES,FIREHOUSES,True,0,10,10
12756,DEMONSTRATES,DEMONSTRATES,True,0,12,12
12757,FREDRICK,FREDRICK,True,0,8,8
12758,RATIONING,RATIONING,True,0,9,9
12759,UNLICENSED,UNICENSED,False,1,10,9
12760,VIGILANTLY,VIGILANTLY,True,0,10,10
12761,DECORATED,DECORATED,True,0,9,9
12762,PORES,PORES,True,0,5,5
12763,SUBMISSIVELY,SUIPMESSIVERLY,False,4,12,14
12764,INFATUATE,INFATUATE,True,0,9,9
12765,FORMALIZE,FORMALIZE,True,0,9,9
12766,TORNADO,TORNADO,True,0,7,7
12767,RETCHED,RETCHED,True,0,7,7
12768,CLOSETS,CLOSETS,True,0,7,7
12769,BOWDLERIZED,BOWDLERIZED,True,0,11,11
12770,BRIOCHES,BRIOCHES,True,0,8,8
12771,DAUNTLESS,DAUNTLESS,True,0,9,9
12772,FOLDOUTS,FOLDOUTS,True,0,8,8
12773,PARTICULARIZING,PARTICULARIZING,True,0,15,15
12774,CASSANDRA,CASSANDRA,True,0,9,9
12775,TOWBOATS,TOWBOATS,True,0,8,8
12776,SUNSHINE,SUNSHINE,True,0,8,8
12777,AUKS,AUKS,True,0,4,4
12778,IRISH,IRISH,True,0,5,5
12779,TYREE,TYREE,True,0,5,5
12780,OVERSTAYED,OVERSTAYED,True,0,10,10
12781,POLED,POLED,True,0,5,5
12782,MIDDY,MIDDY,True,0,5,5
12783,GEOPOLITICS,GEOPOLITICS,True,0,11,11
12784,TITTY,TITTY,True,0,5,5
12785,FUSTINESS,FUSTINESS,True,0,9,9
12786,XHOSA,XHOSH,False,1,5,5
12787,MASTURBATE,MASTURBATE,True,0,10,10
12788,CONFECTION,CONFECTION,True,0,10,10
12789,FLUE,ELUE,False,1,4,4
12790,RUTTING,RUTTING,True,0,7,7
12791,COLLUSIVE,COLLUSIVE,True,0,9,9
12792,CRIPPLE,CRIPPLE,True,0,7,7
12793,UNCULTURED,UNCULTURED,True,0,10,10
12794,SLASHING,SLASHING,True,0,8,8
12795,PALLING,PALLING,True,0,7,7
12796,PUBLISHING,PUBLISHING,True,0,10,10
12797,CLITORAL,CLITORAL,True,0,8,8
12798,METROPOLITAN,METROPOLITAN,True,0,12,12
12799,ANNABEL,ANNABEL,True,0,7,7
12800,SIREN,SIREN,True,0,5,5
12801,SONORITY,SONORITY,True,0,8,8
12802,LIGAMENTS,LIGAMENTS,True,0,9,9
12803,DRAPED,DRAPED,True,0,6,6
12804,WORKAROUNDS,WORKAROUNDS,True,0,11,11
12805,EOCENE,EOCENE,True,0,6,6
12806,ECHOIC,ECHOIC,True,0,6,6
12807,CONSEQUENT,CONSEQUENT,True,0,10,10
12808,SCAPEGOATING,SCAPEGOATING,True,0,12,12
12809,LEVITATE,LEVITATE,True,0,8,8
12810,DERIVING,DERIVING,True,0,8,8
12811,REPLETION,REPLETION,True,0,9,9
12812,PERSONABLE,PERSONABLE,True,0,10,10
12813,DISPUTING,DISPUTING,True,0,9,9
12814,FLICKED,FLICKED,True,0,7,7
12815,SILKY,SILKY,True,0,5,5
12816,MATING,MATING,True,0,6,6
12817,FEDERATION,FEDERATION,True,0,10,10
12818,BEFOUL,BEFOUL,True,0,6,6
12819,GULLIES,GULLIES,True,0,7,7
12820,CONTRIBUTED,CONTRIBUTED,True,0,11,11
12821,DEMONSTRATIVELY,DEMONSTRATIVELY,True,0,15,15
12822,ENLARGEABLE,ENLARGEABLE,True,0,11,11
12823,CENTAVO,CENBONE,False,4,7,7
12824,ELEPHANTINE,ELEPHANTINE,True,0,11,11
12825,SEXTET,SEXTET,True,0,6,6
12826,DISEMBOWELED,DISEMBOWELED,True,0,12,12
12827,OBSESSION,OBSEESION,False,1,9,9
12828,MARGARINE,MARGARINE,True,0,9,9
12829,DEDICATORS,DEDICATORS,True,0,10,10
12830,ALEXANDRIAN,ALEXANDRIAN,True,0,11,11
12831,ANENT,ANENT,True,0,5,5
12832,PITIED,PITIED,True,0,6,6
12833,SCAR,SCAR,True,0,4,4
12834,PAPARAZZI,PAPARAZZI,True,0,9,9
12835,SPLASHIEST,SPLASHIEST,True,0,10,10
12836,HEDGEROW,HEDGEROW,True,0,8,8
12837,OUTCROPS,OUTCROPS,True,0,8,8
12838,LENGTHENS,LENGTHENS,True,0,9,9
12839,GREASER,GREASER,True,0,7,7
12840,DISTENTION,DISTENTION,True,0,10,10
12841,REPUBLISH,REPUBLISH,True,0,9,9
12842,LEGATE,LEGATE,True,0,6,6
12843,STUDIOUSNESS,STUDIOUSNESS,True,0,12,12
12844,STOREROOMS,STOREROOMS,True,0,10,10
12845,TINGE,TINGE,True,0,5,5
12846,SYLLABUSES,SYLLABUSES,True,0,10,10
12847,ITEMS,ITEMS,True,0,5,5
12848,BASUTOLAND,BASUTOLATIN,False,3,10,11
12849,HASTING,HASTING,True,0,7,7
12850,TARNISHED,TOTRS,False,7,9,5
12851,OBLIQUITY,OBLIQUITY,True,0,9,9
12852,MOOTED,MOOTED,True,0,6,6
12853,GRANULES,GRANULES,True,0,8,8
12854,CARTHORSES,CARTHORSES,True,0,10,10
12855,YALE,YALE,True,0,4,4
12856,COCCI,CONDI,False,2,5,5
12857,COGNOMENS,COGNOMENS,True,0,9,9
12858,ENTER,EXTER,False,1,5,5
12859,OILFIELDS,OILFIEDS,False,1,9,8
12860,FLAMETHROWERS,NAMETHROWPERS,False,3,13,13
12861,GLITTERING,GLIATTERING,False,1,10,11
12862,LAUGHINGLY,LAUGHINGLY,True,0,10,10
12863,WOODIES,WOODIES,True,0,7,7
12864,CAUSES,CAUSES,True,0,6,6
12865,SELLOUT,SELLOUT,True,0,7,7
12866,ENRAGING,ENRAGING,True,0,8,8
12867,WATERLOO,WATERLOO,True,0,8,8
12868,SPIRITUALISTIC,SPIRITUALISTIC,True,0,14,14
12869,CHESTIEST,CHESTIEST,True,0,9,9
12870,TARDY,TARDY,True,0,5,5
12871,SLIPPERS,LIPPER,False,2,8,6
12872,CHANDLERS,CHANDLERS,True,0,9,9
12873,RAVAGES,RAVAGES,True,0,7,7
12874,RECOGNIZABLY,RECOGNIZABLY,True,0,12,12
12875,GARISH,GARISH,True,0,6,6
12876,STOKING,STRKING,False,1,7,7
12877,GIGGLES,GIGGLES,True,0,7,7
12878,MAITREYA,MAITREYA,True,0,8,8
12879,SHELLFISH,SHELLFISH,True,0,9,9
12880,8,8,True,0,1,1
12881,SCOOTING,SCOOTING,True,0,8,8
12882,TAWDRY,TAWDRY,True,0,6,6
12883,EMULATING,EMULATING,True,0,9,9
12884,FALLBACK,HALLBACK,False,1,8,8
12885,SUGARS,SUGARS,True,0,6,6
12886,GSA,GSA,True,0,3,3
12887,SUBJUNCTIVE,SUBJUNCTIVE,True,0,11,11
12888,LILLIE,LILLIE,True,0,6,6
12889,FUNCTIONAL,FUNCTIONAL,True,0,10,10
12890,BALLCOCK,BALLCOCK,True,0,8,8
12891,WEARY,WEARY,True,0,5,5
12892,FORGET,FORGET,True,0,6,6
12893,MADRAS,MADRAS,True,0,6,6
12894,DWARFISH,DWARFISH,True,0,8,8
12895,THEATER,THEATER,True,0,7,7
12896,SEDUCTIONS,SEDUCTIONS,True,0,10,10
12897,GABARDINE,BABARDINE,False,1,9,9
12898,TEMPLAR,TEMPLAR,True,0,7,7
12899,SHIPMENT,SHIPMENT,True,0,8,8
12900,CATHY,CATHY,True,0,5,5
12901,DIABETIC,DIABETIC,True,0,8,8
12902,SYNAGOGUES,SYNAGCOGUES,False,1,10,11
12903,CLAVICHORD,CLAVICHORD,True,0,10,10
12904,FIREPOWER,FIREPOWER,True,0,9,9
12905,SQUEEGEE,SQUEEGEE,True,0,8,8
12906,TROMBONE,TROMBONE,True,0,8,8
12907,CANVASSES,CANVASSES,True,0,9,9
12908,WALLETS,WALLETS,True,0,7,7
12909,DOGFISHES,DOGFISHES,True,0,9,9
12910,YOUNGISH,YOUGISH,False,1,8,7
12911,MILAN,MILAN,True,0,5,5
12912,PARALLAX,PARALLAX,True,0,8,8
12913,AUTHORIZING,AUTHORIZING,True,0,11,11
12914,PEEKING,PEEKING,True,0,7,7
12915,PINUP,PINUP,True,0,5,5
12916,POUND,POUND,True,0,5,5
12917,CERVICES,CERVICES,True,0,8,8
12918,EVANGELISTS,EVANGELISTS,True,0,11,11
12919,KUWAIT,KUWAIT,True,0,6,6
12920,NORTHWEST,NORTHWEST,True,0,9,9
12921,OWES,OWES,True,0,4,4
12922,FUTURISTS,TETCLTS,False,6,9,7
12923,TRAIN,TRAIN,True,0,5,5
12924,FRIES,FRIES,True,0,5,5
12925,WEBERN,WEBERN,True,0,6,6
12926,HOSPITALIZES,HOSPITALIZES,True,0,12,12
12927,REBA,IREBA,False,1,4,5
12928,PATHETIC,PATHETIC,True,0,8,8
12929,OVERVIEW,OVERVEW,False,1,8,7
12930,REINSPECTING,REINSPECTING,True,0,12,12
12931,CRUISE,CRUISE,True,0,6,6
12932,DEMOTING,DEMATINS,False,2,8,8
12933,PRETENTIOUS,PRETENTIOUS,True,0,11,11
12934,AUSCHWITZ,AUSCHWITZ,True,0,9,9
